week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,imdb_tconst
2023-11-05,TV (Non-English),1,Lupin,Lupin: Part 3,18100000,5.5167,3300000.0,5,False,tt1018841
2023-11-05,TV (Non-English),2,Pact of Silence,Pact of Silence: Season 1,33200000,12.0333,2800000.0,4,False,tt29195231
2023-11-05,TV (Non-English),3,Elite,Elite: Season 7,18000000,7.0333,2600000.0,3,False,tt7134908
2023-11-05,TV (Non-English),4,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,23100000,0.0,2300000.0,5,True,tt29225198
2023-11-05,TV (Non-English),5,Doona!,Doona!: Season 1,14400000,7.0,2100000.0,3,False,tt24245988
2023-11-05,TV (Non-English),6,The Tailor,The Tailor: Season 3,10300000,5.0833,2000000.0,1,False,tt15473010
2023-11-05,TV (Non-English),7,Onimusha,Onimusha: Season 1,6800000,3.7167,1800000.0,1,False,tt22301234
2023-11-05,TV (Non-English),8,Ferry: The Series,Ferry: The Series: The Series,10100000,6.1,1700000.0,1,False,tt28466970
2023-11-05,TV (Non-English),9,Castaway Diva,Castaway Diva: Limited Series,7700000,4.8333,1600000.0,1,False,tt28348835
2023-11-05,TV (Non-English),10,Lupin,Lupin: Part 1,5900000,3.9833,1500000.0,5,False,tt1018841
2023-10-29,Films (English),1,Old Dads,,28200000,1.7333,16300000.0,2,False,tt18394190
2023-10-29,Films (English),2,Pain Hustlers,,29300000,2.0833,14100000.0,1,False,tt15257160
2023-10-29,Films (English),3,No Hard Feelings,,22700000,1.7333,13100000.0,2,False,tt15671028
2023-10-29,Films (English),4,Cold Pursuit,,13200000,1.9667,6700000.0,1,False,tt5719748
2023-10-29,Films (English),5,Alvin and the Chipmunks: Chipwrecked,,5700000,1.45,3900000.0,2,False,tt1615918
2023-10-29,Films (English),7,Reptile,,7900000,2.2667,3500000.0,5,False,tt13274016
2023-10-29,Films (English),8,Minions,,4500000,1.5167,3000000.0,1,False,tt2293640
2023-10-29,Films (English),9,Hotel Transylvania 2,,4200000,1.5,2800000.0,4,False,tt2510894
2023-10-29,Films (English),10,Alvin and the Chipmunks: The Squeakquel,,3900000,1.4833,2600000.0,1,False,tt1231580
2023-10-29,Films (Non-English),1,Burning Betrayal,,24300000,1.65,14700000.0,1,False,tt26787296
2023-10-29,Films (Non-English),2,Sister Death,,9400000,1.5167,6200000.0,1,False,tt19175696
2023-10-29,Films (Non-English),3,The Quake,,6200000,1.7167,3600000.0,2,False,tt6523720
2023-10-29,Films (Non-English),4,Dream Girl 2,,6300000,2.1167,3000000.0,2,False,tt22086334
2023-10-29,Films (Non-English),5,Heaven in Hell,,5800000,2.0,2900000.0,2,False,tt21249656
2023-10-29,Films (Non-English),6,The Burning Sea,,5000000,1.7667,2800000.0,1,False,tt12753120
2023-10-29,Films (Non-English),7,Nowhere,,4600000,1.8167,2500000.0,5,False,tt15789472
2023-10-29,Films (Non-English),8,Crypto Boy,,3700000,1.7167,2200000.0,1,False,tt24785544
2023-10-29,Films (Non-English),9,Forgotten Love,,4800000,2.3333,2100000.0,5,False,tt26596953
2023-10-29,Films (Non-English),10,Ballerina,,3100000,1.5667,2000000.0,4,False,tt0048979
2023-10-29,TV (English),1,Bodies,Bodies: Limited Series,58600000,7.6333,7700000.0,2,False,tt18347622
2023-10-29,TV (English),2,Get Gotti,Get Gotti: Season 1,18400000,2.5333,7300000.0,1,False,tt29333646
2023-10-29,TV (English),3,Life on Our Planet,Life on Our Planet: Season 1,38300000,6.9333,5500000.0,1,False,tt23181388
2023-10-29,TV (English),4,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,34500000,8.2833,4200000.0,3,False,tt15567174
2023-10-29,TV (English),5,Beckham,Beckham: Limited Series,18900000,4.75,4000000.0,4,False,tt14524712
2023-10-29,TV (English),6,Big Mouth,Big Mouth: Season 7,12500000,4.65,2700000.0,2,False,tt2340201
2023-10-29,TV (English),7,I Woke Up A Vampire,I Woke Up A Vampire: Season 1,8400000,3.5167,2400000.0,2,False,tt27591984
2023-10-29,TV (English),8,Sex Education,Sex Education: Season 4,13800000,8.1,1700000.0,6,False,tt7767422
2023-10-29,TV (English),9,Surviving Paradise,Surviving Paradise: Season 1,8900000,6.65,1300000.0,1,False,tt27849953
2023-10-29,TV (English),10,CoComelon,CoComelon: Season 8,1400000,1.0667,1300000.0,6,False,tt12427840
2023-10-29,TV (Non-English),1,Elite,Elite: Season 7,37100000,7.0333,5300000.0,2,False,tt7134908
2023-10-29,TV (Non-English),2,Lupin,Lupin: Part 3,25800000,5.5167,4700000.0,4,False,tt1018841
2023-10-29,TV (Non-English),3,Doona!,Doona!: Season 1,31800000,7.0,4500000.0,2,False,tt24245988
2023-10-29,TV (Non-English),4,Pact of Silence,Pact of Silence: Season 1,45500000,12.0333,3800000.0,3,False,tt29195231
2023-10-29,TV (Non-English),5,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,21600000,0.0,2700000.0,4,True,tt29225198
2023-10-29,TV (Non-English),6,Lupin,Lupin: Part 1,8100000,3.9833,2000000.0,4,False,tt1018841
2023-10-29,TV (Non-English),7,Lupin,Lupin: Part 2,7400000,3.7833,2000000.0,8,False,tt1018841
2023-10-29,TV (Non-English),8,Creature,Creature: Limited Series,12100000,6.2167,1900000.0,2,False,tt0156205
2023-10-29,TV (Non-English),9,Kaala Paani,Kaala Paani: Season 1,11100000,7.25,1500000.0,2,False,tt19072562
2023-10-22,Films (English),1,Old Dads,,23100000,1.7333,13300000.0,1,False,tt18394190
2023-10-22,Films (English),2,The Devil on Trial,,11000000,1.3667,8000000.0,1,False,tt28810493
2023-10-22,Films (English),3,Gemini Man,,14300000,1.95,7300000.0,5,False,tt1025100
2023-10-22,Films (English),4,Reptile,,15800000,2.2667,7000000.0,4,False,tt13274016
2023-10-22,Films (English),5,Long Shot,,8800000,2.0833,4200000.0,1,False,tt2139881
2023-10-22,Films (English),6,Fair Play,,7300000,1.9167,3800000.0,3,False,tt16304446
2023-10-22,Films (English),7,No Hard Feelings,,6600000,1.7333,3800000.0,1,False,tt15671028
2023-10-22,Films (English),8,Tammy,,6000000,1.6,3800000.0,1,False,tt2103254
2023-10-22,Films (English),9,Spy Kids,,5400000,1.4667,3700000.0,1,False,tt0227538
2023-10-22,Films (English),10,Scary Movie,,5400000,1.4667,3700000.0,1,False,tt0175142
2023-10-22,Films (Non-English),1,The Conference,,10900000,1.6667,6500000.0,2,False,tt26547864
2023-10-22,Films (Non-English),2,Nowhere,,9100000,1.8167,5000000.0,4,False,tt15789472
2023-10-22,Films (Non-English),3,Ballerina,,6600000,1.5667,4200000.0,3,False,tt0048979
2023-10-22,Films (Non-English),4,The Quake,,6400000,1.7167,3700000.0,1,False,tt6523720
2023-10-22,Films (Non-English),5,Forgotten Love,,8300000,2.3333,3600000.0,4,False,tt26596953
2023-10-22,Films (Non-English),7,Heaven in Hell,,5200000,2.0,2600000.0,1,False,tt21249656
2023-10-22,Films (Non-English),8,Dream Girl 2,,4600000,2.1167,2200000.0,1,False,tt22086334
2023-10-22,Films (Non-English),9,A Deadly Invitation,,2400000,1.55,1500000.0,3,False,tt13022120
2023-10-22,Films (Non-English),10,OMG 2,,3500000,2.5833,1400000.0,3,False,tt15732324
2023-10-22,TV (English),1,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,65300000,8.2833,7900000.0,2,False,tt15567174
2023-10-22,TV (English),2,Beckham,Beckham: Limited Series,32800000,4.75,6900000.0,3,False,tt14524712
2023-10-22,TV (English),3,Bodies,Bodies: Limited Series,42000000,7.6333,5500000.0,1,False,tt18347622
2023-10-22,TV (English),4,I Woke Up A Vampire,I Woke Up A Vampire: Season 1,12100000,3.5167,3400000.0,1,False,tt27591984
2023-10-22,TV (English),5,Sex Education,Sex Education: Season 4,21300000,8.1,2600000.0,5,False,tt7767422
2023-10-22,TV (English),6,Love Is Blind,Love Is Blind: Season 5,20400000,11.0667,1800000.0,5,False,tt2620890
2023-10-22,TV (English),7,Big Mouth,Big Mouth: Season 7,7400000,4.65,1600000.0,1,False,tt2340201
2023-10-22,TV (English),8,ONE PIECE,ONE PIECE: Season 1,10900000,7.5667,1400000.0,8,False,tt11737520
2023-10-22,TV (English),9,CoComelon,CoComelon: Season 8,1400000,1.0667,1300000.0,5,False,tt12427840
2023-10-22,TV (English),10,CoComelon,CoComelon: Season 1,3600000,2.9667,1200000.0,2,False,tt12427840
2023-10-22,TV (Non-English),1,Lupin,Lupin: Part 3,42700000,5.5167,7700000.0,3,False,tt1018841
2023-10-22,TV (Non-English),2,Pact of Silence,Pact of Silence: Season 1,68800000,12.0333,5700000.0,2,False,tt29195231
2023-10-22,TV (Non-English),3,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,20700000,0.0,3600000.0,3,True,tt29225198
2023-10-22,TV (Non-English),4,Lupin,Lupin: Part 1,12900000,3.9833,3200000.0,3,False,tt1018841
2023-10-22,TV (Non-English),5,Lupin,Lupin: Part 2,11500000,3.7833,3000000.0,7,False,tt1018841
2023-10-22,TV (Non-English),6,Elite,Elite: Season 7,21100000,7.0333,3000000.0,1,False,tt7134908
2023-10-22,TV (Non-English),7,Doona!,Doona!: Season 1,19800000,7.0,2800000.0,1,False,tt24245988
2023-10-22,TV (Non-English),8,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,11500000,7.0333,1600000.0,2,False,tt27494436
2023-10-22,TV (Non-English),9,Kaala Paani,Kaala Paani: Season 1,11700000,7.25,1600000.0,1,False,tt19072562
2023-10-22,TV (Non-English),10,Creature,Creature: Limited Series,8500000,6.2167,1400000.0,1,False,tt0156205
2023-10-15,Films (English),1,Reptile,,32300000,2.2667,14200000.0,3,False,tt13274016
2023-10-15,Films (English),2,Fair Play,,26900000,1.9167,14000000.0,2,False,tt16304446
2023-10-15,Films (English),3,Gemini Man,,10300000,1.95,5300000.0,4,False,tt1025100
2023-10-15,Films (English),4,American Made,,9300000,1.9167,4900000.0,1,False,tt3532216
2023-10-15,Films (English),5,Mean Girls,,6300000,1.6167,3900000.0,3,False,tt0377092
2023-10-15,Films (English),6,Ma,,5800000,1.65,3500000.0,1,False,tt7958736
2023-10-15,Films (English),7,Casper,,5400000,1.6667,3200000.0,1,False,tt0112642
2023-10-15,Films (English),8,Tyson's Run,,5400000,1.7167,3100000.0,1,False,tt3580748
2023-10-15,Films (English),9,The Lost City,,5800000,1.8667,3100000.0,1,False,tt13320622
2023-10-15,Films (English),10,Get Out,,5300000,1.7333,3100000.0,2,False,tt5052448
2023-10-15,Films (Non-English),1,Ballerina,,23100000,1.5667,14700000.0,2,False,tt0048979
2023-10-15,Films (Non-English),2,Nowhere,,23900000,1.8167,13200000.0,3,False,tt15789472
2023-10-15,Films (Non-English),3,The Conference,,12700000,1.6667,7600000.0,1,False,tt26547864
2023-10-15,Films (Non-English),4,Forgotten Love,,15800000,2.3333,6800000.0,3,False,tt26596953
2023-10-15,Films (Non-English),5,OMG 2,,11500000,2.5833,4500000.0,2,False,tt15732324
2023-10-15,Films (Non-English),6,Khufiya,,8700000,2.65,3300000.0,2,False,tt15433600
2023-10-15,Films (Non-English),7,A Deadly Invitation,,4100000,1.55,2600000.0,2,False,tt13022120
2023-10-15,Films (Non-English),9,Overhaul,,2900000,1.6667,1700000.0,3,False,tt16427938
2023-10-15,Films (Non-English),10,Keys to the Heart,,2700000,1.7167,1600000.0,1,False,tt29025883
2023-10-15,TV (English),1,Beckham,Beckham: Limited Series,54900000,4.75,11600000.0,2,False,tt14524712
2023-10-15,TV (English),2,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,51900000,8.2833,6300000.0,1,False,tt15567174
2023-10-15,TV (English),3,Sex Education,Sex Education: Season 4,32700000,8.1,4000000.0,4,False,tt7767422
2023-10-15,TV (English),4,Big Vape: The Rise and Fall of Juul,Big Vape: The Rise and Fall of Juul: Limited Series,9700000,3.15,3100000.0,1,False,tt14081634
2023-10-15,TV (English),5,Love Is Blind,Love Is Blind: Season 5,27900000,0.0,2600000.0,4,True,tt6269952
2023-10-15,TV (English),6,ONE PIECE,ONE PIECE: Season 1,14300000,7.5667,1900000.0,7,False,tt11737520
2023-10-15,TV (English),7,CoComelon,CoComelon: Season 8,1500000,1.0667,1400000.0,4,False,tt12427840
2023-10-15,TV (English),8,Virgin River,Virgin River: Season 5,10700000,7.65,1400000.0,6,False,tt9077530
2023-10-15,TV (English),9,Everything Now,Everything Now: Season 1,8300000,6.2167,1300000.0,1,False,tt16287480
2023-10-15,TV (English),10,The Great British Baking Show,The Great British Baking Show: Collection 11,4300000,3.35,1300000.0,2,False,tt1877368
2023-10-15,TV (Non-English),1,Lupin,Lupin: Part 3,77900000,5.5167,14100000.0,2,False,tt1018841
2023-10-15,TV (Non-English),2,Lupin,Lupin: Part 1,18700000,3.9833,4700000.0,2,False,tt1018841
2023-10-15,TV (Non-English),3,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,15800000,0.0,4400000.0,2,True,tt29225198
2023-10-15,TV (Non-English),4,Lupin,Lupin: Part 2,16100000,3.7833,4300000.0,6,False,tt1018841
2023-10-15,TV (Non-English),5,Pact of Silence,Pact of Silence: Season 1,43300000,12.0333,3600000.0,1,False,tt29195231
2023-10-15,TV (Non-English),6,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,6400000,3.5333,1800000.0,1,False,tt27494436
2023-10-15,TV (Non-English),7,Dear Child,Dear Child: Limited Series,8400000,4.8167,1700000.0,6,False,tt20863760
2023-10-15,TV (Non-English),8,Destined with You,Destined with You: Limited Series,28900000,17.3,1700000.0,8,False,tt27974068
2023-10-15,TV (Non-English),9,SPY x FAMILY,SPY x FAMILY: Season 2,1200000,0.7833,1500000.0,1,False,tt13706018
2023-10-15,TV (Non-English),10,DI4RIES,DI4RIES: Season 2,4800000,3.5833,1300000.0,1,False,tt20449034
2023-10-08,Films (English),1,Reptile,,45100000,2.2667,19900000.0,2,False,tt13274016
2023-10-08,Films (English),2,Fair Play,,24200000,1.9167,12600000.0,1,False,tt16304446
2023-10-08,Films (English),3,Love is in the Air,,10700000,1.4833,7200000.0,2,False,tt28073548
2023-10-08,Films (English),4,Life of a King,,10600000,1.6833,6300000.0,1,False,tt2708254
2023-10-08,Films (English),5,Infinite,,8600000,1.7667,4900000.0,1,False,tt6654210
2023-10-08,Films (English),6,Mean Girls,,7300000,1.6167,4500000.0,2,False,tt0377092
2023-10-08,Films (English),7,Spy Kids: Armageddon,,7100000,1.6333,4300000.0,3,False,tt13978520
2023-10-08,Films (English),8,Last Vegas,,7200000,1.75,4100000.0,1,False,tt1204975
2023-10-08,Films (English),9,Identity Thief,,7300000,1.85,3900000.0,1,False,tt2024432
2023-10-08,Films (English),10,The Black Book,,7700000,2.0667,3700000.0,3,False,tt24083908
2023-10-08,Films (Non-English),1,Nowhere,,54400000,1.8167,29900000.0,2,False,tt15789472
2023-10-08,Films (Non-English),2,Forgotten Love,,24500000,2.3333,10500000.0,2,False,tt26596953
2023-10-08,Films (Non-English),3,Ballerina,,15800000,1.5667,10100000.0,1,False,tt0048979
2023-10-08,Films (Non-English),4,Overhaul,,8400000,1.6667,5000000.0,2,False,tt16427938
2023-10-08,Films (Non-English),5,Khufiya,,13200000,2.65,5000000.0,1,False,tt15433600
2023-10-08,Films (Non-English),6,"Ice Cold: Murder, Coffee and Jessica Wongso",,3800000,1.4333,2700000.0,2,False,tt28840429
2023-10-08,Films (Non-English),7,OMG 2,,6200000,2.5833,2400000.0,1,False,tt15732324
2023-10-08,Films (Non-English),8,Street Flow 2,,3400000,1.6333,2100000.0,2,False,tt27045321
2023-10-08,Films (Non-English),9,Jaane Jaan,,4400000,2.3167,1900000.0,3,False,tt15748830
2023-10-08,Films (Non-English),10,A Deadly Invitation,,2700000,1.55,1700000.0,1,False,tt13022120
2023-10-08,TV (English),1,Beckham,Beckham: Limited Series,58800000,4.75,12400000.0,1,False,tt14524712
2023-10-08,TV (English),2,Sex Education,Sex Education: Season 4,53800000,8.1,6600000.0,3,False,tt7767422
2023-10-08,TV (English),3,Love Is Blind,Love Is Blind: Season 5,32600000,8.7667,3700000.0,3,False,tt2620890
2023-10-08,TV (English),4,ONE PIECE,ONE PIECE: Season 1,18800000,7.5667,2500000.0,6,False,tt11737520
2023-10-08,TV (English),5,Encounters,Encounters: Season 1,6800000,3.3833,2000000.0,2,False,tt31308366
2023-10-08,TV (English),6,Virgin River,Virgin River: Season 5,15200000,7.65,2000000.0,5,False,tt9077530
2023-10-08,TV (English),7,Castlevania: Nocturne,Castlevania: Nocturne: Season 1,6800000,3.7,1800000.0,2,False,tt14833612
2023-10-08,TV (English),8,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,3200000,1.7833,1800000.0,3,False,tt26340238
2023-10-08,TV (English),9,Who Killed Jill Dando?,Who Killed Jill Dando?: Season 1,3800000,2.3167,1600000.0,2,False,tt26445771
2023-10-08,TV (English),10,The Great British Baking Show,The Great British Baking Show: Collection 11,3500000,2.2333,1600000.0,1,False,tt1877368
2023-10-08,TV (Non-English),1,Lupin,Lupin: Part 3,63900000,5.5167,11600000.0,1,False,tt1018841
2023-10-08,TV (Non-English),2,Lupin,Lupin: Part 1,13900000,3.9833,3500000.0,1,False,tt1018841
2023-10-08,TV (Non-English),3,Dear Child,Dear Child: Limited Series,14500000,4.8167,3000000.0,5,False,tt20863760
2023-10-08,TV (Non-English),4,Lupin,Lupin: Part 2,10200000,3.7833,2700000.0,5,False,tt1018841
2023-10-08,TV (Non-English),5,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,2500000,0.0,1600000.0,1,True,tt29225198
2023-10-08,TV (Non-English),6,The Devil's Plan,The Devil's Plan: Season 1,14700000,9.7833,1500000.0,2,False,tt27995115
2023-10-08,TV (Non-English),7,Destined with You,Destined with You: Limited Series,22500000,15.2,1500000.0,7,False,tt27974068
2023-10-08,TV (Non-English),8,Burning Body,Burning Body: Limited Series,8700000,6.5667,1300000.0,5,False,tt22073352
2023-10-08,TV (Non-English),9,Song of the Bandits,Song of the Bandits: Season 1,8600000,8.6333,1000000.0,3,False,tt21627436
2023-10-08,TV (Non-English),10,Thursday's Widows,Thursday's Widows: Limited Series,4400000,4.4667,1000000.0,4,False,tt27787857
2023-10-01,Films (English),1,Reptile,,40200000,2.2667,17700000.0,1,False,tt13274016
2023-10-01,Films (English),2,Love is in the Air,,17300000,1.4833,11700000.0,1,False,tt28073548
2023-10-01,Films (English),3,The Black Book,,23100000,2.0667,11200000.0,2,False,tt24083908
2023-10-01,Films (English),4,Spy Kids: Armageddon,,14700000,1.6333,9000000.0,2,False,tt13978520
2023-10-01,Films (English),5,The Croods: A New Age,,14100000,1.5833,8900000.0,2,False,tt2850386
2023-10-01,Films (English),6,Love at First Sight,,11400000,1.5167,7500000.0,3,False,tt2183014
2023-10-01,Films (English),7,Accused,,4900000,1.4667,3300000.0,1,False,tt12648266
2023-10-01,Films (English),8,The Machine,,5700000,1.8667,3100000.0,1,False,tt11040844
2023-10-01,Films (English),9,In Time,,5400000,1.8167,3000000.0,3,False,tt1637688
2023-10-01,Films (English),10,Force of Nature,,4500000,1.65,2700000.0,1,False,tt1722514
2023-10-01,Films (Non-English),1,Nowhere,,43200000,1.8167,23800000.0,1,False,tt15789472
2023-10-01,Films (Non-English),2,Forgotten Love,,27800000,2.3333,11900000.0,1,False,tt26596953
2023-10-01,Films (Non-English),3,Overhaul,,14100000,1.6667,8500000.0,1,False,tt16427938
2023-10-01,Films (Non-English),4,Jaane Jaan,,14800000,2.3167,6400000.0,2,False,tt15748830
2023-10-01,Films (Non-English),5,Street Flow 2,,6600000,1.6333,4000000.0,1,False,tt27045321
2023-10-01,Films (Non-English),6,"Ice Cold: Murder, Coffee and Jessica Wongso",,3000000,1.4333,2100000.0,1,False,tt28840429
2023-10-01,Films (Non-English),7,Gandeevadhari Arjuna,,3900000,2.25,1700000.0,1,False,tt26234970
2023-10-01,Films (Non-English),8,Do Not Disturb,,2600000,1.9167,1400000.0,1,False,tt23049270
2023-10-01,Films (Non-English),9,Ehrengard: The Art of Seduction,,2100000,1.5833,1300000.0,3,False,tt27727074
2023-10-01,Films (Non-English),10,Once Upon a Crime,,2200000,1.7833,1200000.0,3,False,tt15944018
2023-10-01,TV (English),1,Sex Education,Sex Education: Season 4,108400000,8.1,13400000.0,2,False,tt7767422
2023-10-01,TV (English),2,Who Killed Jill Dando?,Who Killed Jill Dando?: Season 1,12800000,2.3167,5500000.0,1,False,tt26445771
2023-10-01,TV (English),3,Love Is Blind,Love Is Blind: Season 5,36200000,6.7833,5300000.0,2,False,tt2620890
2023-10-01,TV (English),4,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,8000000,1.7833,4500000.0,2,False,tt26340238
2023-10-01,TV (English),5,Encounters,Encounters: Season 1,14900000,3.3833,4400000.0,1,False,tt31308366
2023-10-01,TV (English),6,ONE PIECE,ONE PIECE: Season 1,28400000,7.5667,3800000.0,5,False,tt11737520
2023-10-01,TV (English),7,Virgin River,Virgin River: Season 5,22600000,7.65,3000000.0,4,False,tt9077530
2023-10-01,TV (English),8,Castlevania: Nocturne,Castlevania: Nocturne: Season 1,9800000,3.7,2600000.0,1,False,tt14833612
2023-10-01,TV (English),9,Sex Education,Sex Education: Season 1,12800000,6.7167,1900000.0,4,False,tt7767422
